2.022010100000000000e+07,1.000000000000000000e+02,1.750000000000000000e+01,1.719999999999999929e+01
2.022010100000000000e+07,2.000000000000000000e+02,1.730000000000000071e+01,1.700000000000000000e+01
2.022010100000000000e+07,3.000000000000000000e+02,1.710000000000000142e+01,1.669999999999999929e+01
2.022010100000000000e+07,4.000000000000000000e+02,1.680000000000000071e+01,1.669999999999999929e+01
2.022010100000000000e+07,5.000000000000000000e+02,1.700000000000000000e+01,1.669999999999999929e+01
2.022010100000000000e+07,6.000000000000000000e+02,1.669999999999999929e+01,1.619999999999999929e+01
2.022010100000000000e+07,7.000000000000000000e+02,1.619999999999999929e+01,1.590000000000000036e+01
2.022010100000000000e+07,8.000000000000000000e+02,1.590000000000000036e+01,1.559999999999999964e+01
2.022010100000000000e+07,9.000000000000000000e+02,1.559999999999999964e+01,1.519999999999999929e+01
2.022010100000000000e+07,1.000000000000000000e+03,1.519999999999999929e+01,1.500000000000000000e+01
2.022010100000000000e+07,1.100000000000000000e+03,1.509999999999999964e+01,1.469999999999999929e+01
2.022010100000000000e+07,1.200000000000000000e+03,1.469999999999999929e+01,1.440000000000000036e+01
2.022010100000000000e+07,1.300000000000000000e+03,1.450000000000000000e+01,1.380000000000000071e+01
2.022010100000000000e+07,1.400000000000000000e+03,1.380000000000000071e+01,1.340000000000000036e+01
2.022010100000000000e+07,1.500000000000000000e+03,1.350000000000000000e+01,1.290000000000000036e+01
2.022010100000000000e+07,1.600000000000000000e+03,1.300000000000000000e+01,1.240000000000000036e+01
2.022010100000000000e+07,1.700000000000000000e+03,1.250000000000000000e+01,1.200000000000000000e+01
2.022010100000000000e+07,1.800000000000000000e+03,1.209999999999999964e+01,1.190000000000000036e+01
2.022010100000000000e+07,1.900000000000000000e+03,1.190000000000000036e+01,1.130000000000000071e+01
2.022010100000000000e+07,2.000000000000000000e+03,1.140000000000000036e+01,1.130000000000000071e+01
2.022010100000000000e+07,2.100000000000000000e+03,1.169999999999999929e+01,1.130000000000000071e+01
2.022010100000000000e+07,2.200000000000000000e+03,1.140000000000000036e+01,1.119999999999999929e+01
2.022010100000000000e+07,2.300000000000000000e+03,1.130000000000000071e+01,1.119999999999999929e+01
2.022010200000000000e+07,0.000000000000000000e+00,1.150000000000000000e+01,1.119999999999999929e+01
2.022010200000000000e+07,1.000000000000000000e+02,1.150000000000000000e+01,1.040000000000000036e+01
2.022010200000000000e+07,2.000000000000000000e+02,1.040000000000000036e+01,9.699999999999999289e+00
2.022010200000000000e+07,3.000000000000000000e+02,9.699999999999999289e+00,9.199999999999999289e+00
2.022010200000000000e+07,4.000000000000000000e+02,9.199999999999999289e+00,7.700000000000000178e+00
2.022010200000000000e+07,5.000000000000000000e+02,7.700000000000000178e+00,6.500000000000000000e+00
2.022010200000000000e+07,6.000000000000000000e+02,6.599999999999999645e+00,6.200000000000000178e+00
2.022010200000000000e+07,7.000000000000000000e+02,6.200000000000000178e+00,5.700000000000000178e+00
2.022010200000000000e+07,8.000000000000000000e+02,5.799999999999999822e+00,5.200000000000000178e+00
2.022010200000000000e+07,9.000000000000000000e+02,5.200000000000000178e+00,4.099999999999999645e+00
2.022010200000000000e+07,1.000000000000000000e+03,4.099999999999999645e+00,2.799999999999999822e+00
2.022010200000000000e+07,1.100000000000000000e+03,2.799999999999999822e+00,2.100000000000000089e+00
2.022010200000000000e+07,1.200000000000000000e+03,2.100000000000000089e+00,1.600000000000000089e+00
2.022010200000000000e+07,1.300000000000000000e+03,1.699999999999999956e+00,9.000000000000000222e-01
2.022010200000000000e+07,1.400000000000000000e+03,9.000000000000000222e-01,0.000000000000000000e+00
2.022010200000000000e+07,1.500000000000000000e+03,1.000000000000000056e-01,-2.999999999999999889e-01
2.022010200000000000e+07,1.600000000000000000e+03,-1.000000000000000056e-01,-5.999999999999999778e-01
2.022010200000000000e+07,1.700000000000000000e+03,-5.999999999999999778e-01,-1.199999999999999956e+00
2.022010200000000000e+07,1.800000000000000000e+03,-1.000000000000000000e+00,-1.199999999999999956e+00
2.022010200000000000e+07,1.900000000000000000e+03,-6.999999999999999556e-01,-1.199999999999999956e+00
2.022010200000000000e+07,2.000000000000000000e+03,-8.000000000000000444e-01,-1.100000000000000089e+00
2.022010200000000000e+07,2.100000000000000000e+03,-9.000000000000000222e-01,-1.199999999999999956e+00
2.022010200000000000e+07,2.200000000000000000e+03,-1.000000000000000000e+00,-1.300000000000000044e+00
2.022010200000000000e+07,2.300000000000000000e+03,-1.199999999999999956e+00,-1.300000000000000044e+00
2.022010300000000000e+07,0.000000000000000000e+00,-1.300000000000000044e+00,-1.600000000000000089e+00
2.022010300000000000e+07,1.000000000000000000e+02,-1.600000000000000089e+00,-1.800000000000000044e+00
2.022010300000000000e+07,2.000000000000000000e+02,-1.800000000000000044e+00,-2.000000000000000000e+00
2.022010300000000000e+07,3.000000000000000000e+02,-2.000000000000000000e+00,-2.600000000000000089e+00
2.022010300000000000e+07,4.000000000000000000e+02,-2.600000000000000089e+00,-3.200000000000000178e+00
2.022010300000000000e+07,5.000000000000000000e+02,-3.200000000000000178e+00,-3.700000000000000178e+00
2.022010300000000000e+07,6.000000000000000000e+02,-3.700000000000000178e+00,-4.099999999999999645e+00
2.022010300000000000e+07,7.000000000000000000e+02,-4.099999999999999645e+00,-4.500000000000000000e+00
2.022010300000000000e+07,8.000000000000000000e+02,-4.299999999999999822e+00,-4.700000000000000178e+00
2.022010300000000000e+07,9.000000000000000000e+02,-4.700000000000000178e+00,-5.000000000000000000e+00
2.022010300000000000e+07,1.000000000000000000e+03,-4.700000000000000178e+00,-5.000000000000000000e+00
2.022010300000000000e+07,1.100000000000000000e+03,-3.899999999999999911e+00,-4.700000000000000178e+00
2.022010300000000000e+07,1.200000000000000000e+03,-3.799999999999999822e+00,-3.899999999999999911e+00
2.022010300000000000e+07,1.300000000000000000e+03,-3.600000000000000089e+00,-3.799999999999999822e+00
2.022010300000000000e+07,1.400000000000000000e+03,-3.399999999999999911e+00,-3.600000000000000089e+00
2.022010300000000000e+07,1.500000000000000000e+03,-3.200000000000000178e+00,-3.799999999999999822e+00
2.022010300000000000e+07,1.600000000000000000e+03,-2.600000000000000089e+00,-3.200000000000000178e+00
2.022010300000000000e+07,1.700000000000000000e+03,-2.399999999999999911e+00,-3.000000000000000000e+00
2.022010300000000000e+07,1.800000000000000000e+03,-1.800000000000000044e+00,-2.600000000000000089e+00
2.022010300000000000e+07,1.900000000000000000e+03,-1.000000000000000000e+00,-2.299999999999999822e+00
2.022010300000000000e+07,2.000000000000000000e+03,-2.000000000000000111e-01,-1.899999999999999911e+00
2.022010300000000000e+07,2.100000000000000000e+03,-2.000000000000000111e-01,-1.000000000000000000e+00
2.022010300000000000e+07,2.200000000000000000e+03,-4.000000000000000222e-01,-1.100000000000000089e+00
2.022010300000000000e+07,2.300000000000000000e+03,-1.100000000000000089e+00,-2.100000000000000089e+00
2.022010400000000000e+07,0.000000000000000000e+00,-2.100000000000000089e+00,-3.100000000000000089e+00
2.022010400000000000e+07,1.000000000000000000e+02,-3.100000000000000089e+00,-3.600000000000000089e+00
2.022010400000000000e+07,2.000000000000000000e+02,-3.100000000000000089e+00,-3.700000000000000178e+00
2.022010400000000000e+07,3.000000000000000000e+02,-3.200000000000000178e+00,-3.600000000000000089e+00
2.022010400000000000e+07,4.000000000000000000e+02,-3.500000000000000000e+00,-4.099999999999999645e+00
2.022010400000000000e+07,5.000000000000000000e+02,-4.099999999999999645e+00,-4.400000000000000355e+00
2.022010400000000000e+07,6.000000000000000000e+02,-4.299999999999999822e+00,-5.099999999999999645e+00
2.022010400000000000e+07,7.000000000000000000e+02,-5.099999999999999645e+00,-5.299999999999999822e+00
2.022010400000000000e+07,8.000000000000000000e+02,-5.299999999999999822e+00,-5.799999999999999822e+00
2.022010400000000000e+07,9.000000000000000000e+02,-5.599999999999999645e+00,-6.099999999999999645e+00
2.022010400000000000e+07,1.000000000000000000e+03,-5.599999999999999645e+00,-6.200000000000000178e+00
2.022010400000000000e+07,1.100000000000000000e+03,-6.099999999999999645e+00,-6.700000000000000178e+00
2.022010400000000000e+07,1.200000000000000000e+03,-6.299999999999999822e+00,-6.799999999999999822e+00
2.022010400000000000e+07,1.300000000000000000e+03,-6.400000000000000355e+00,-6.799999999999999822e+00
2.022010400000000000e+07,1.400000000000000000e+03,-5.299999999999999822e+00,-6.400000000000000355e+00
2.022010400000000000e+07,1.500000000000000000e+03,-3.700000000000000178e+00,-5.299999999999999822e+00
2.022010400000000000e+07,1.600000000000000000e+03,-1.300000000000000044e+00,-3.700000000000000178e+00
